id,name,screen_name,location,protected,description,followers_count,friends_count,listed_count,created_time,favorites_count,timezone,verification,statuses_count,language,topic,text,stance,count,Unnamed: 0,tweet_id,user_id,time,word_count,char_count,avg_word,hastags,mentions,number_digit,uppercase,lowercase,publishing_time,publishing_days,membership_age,membership_years,cnn,colton,pubd_5,pubd_6,pubd_7,pubd_38,pubd_39,memb_1,memb_2,scaled_followers,scaled_friends,influence,weighted_influence,cluster,clustering_coeff,degree_centrality,closeness_centrality,cycle,triangles,avg_neighbor,majority_neighbor,repliers_cluster_coeff,repliers_closeness,repliers_clique_num,repliers_pagerank,repliers_degree_centrality,connected_to_Trump,connected_to_TheDailyShow,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anger,social,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,bio,drives,affiliation,achieve,power,reward,focuspast,focuspresent,focusfuture,relativ,motion,space,time.1,work,informal,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
9.40307e+17,Hugh Adams,GreyWolfwon,United States,False,"Two time NDE Survivor.   Finding the truth is a quest.  Speaking the Truth is a desire.  Living in truth is the battle.   ~GreyWolf~
Navy Vet. ⚓️",330,347,1,2017-12-11 00:19:46,1906,,False,2508,en,colton,"ONE would assume that there is supposed to be a free flowing forum of differing ideas in these things...... only one assumes in his case.
CNN hates it when we call them fake news, and here is why.",Strong Agreement,3,32,9.66668e+17,9.40307e+17,2018-02-22 00:13:36,37,198,4.184210526315789,0,0,0,2,36,7 days 09:43:36.000000000,7,426 days 09:16:08.440639000,1,0,1,0,0,1,0,0,1,0,0.0010238431348215254,0.004329760553011492,0.9510086455331412,0.0009736836728850242,2.0,0.003106943260395945,0.0004052360015187541,0.32875946209002666,1.0,328.0,1.3333333333333333,2.0,0.0,0.19581127274003188,2.0,0.0004791103984406324,0.0033296337402885685,1.0,0.0,14,1.8,50.0,1.06,25.77,14.0,14.29,64.29,50.0,7.14,0.0,0.0,0.0,0.0,0.0,7.14,7.14,0.0,21.43,14.29,7.14,7.14,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,7.14,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71,0.0,7.14,7.14,7.14,7.14,7.14
474531313.0,Linda,lwerth21,"Harrisburg, NC",False,Loves God & Family & President Trump!🇺🇸 #TrumpTrain🚂 Family of Navy vets!🇺🇸God Bless America & #POTUS. 🇺🇸Followed by @GenFlynn🇺🇸 NO LISTS!! Will BLOCK!,5786,6352,1,2012-01-26 00:02:51,20792,,False,5484,en,colton,"CNN wants it their way or no way!
#FakeNewsMedia",Strong Agreement,6,34,9.66646e+17,474531313.0,2018-02-22 00:12:10,8,50,4.444444444444445,1,0,0,1,7,7 days 09:42:10.000000000,7,2572 days 09:33:03.440639000,7,0,1,0,0,1,0,0,0,0,0.017951382963870745,0.07925832574273486,0.9108942065491183,0.0163518107413344,4.0,0.004207968250931138,0.006570989859409536,0.39255002673041217,1.0,117043.0,0.9545454545454546,2.0,0.4080338266384778,0.28448648247403496,10.0,0.0028995018385024104,0.048834628190899,1.0,0.0,38,16.37,85.38,19.27,2.51,12.67,10.53,89.47,57.89,18.42,7.89,0.0,0.0,2.63,2.63,10.53,2.63,10.53,10.53,13.16,5.26,0.0,15.79,5.26,0.0,5.26,5.26,0.0,7.89,2.63,5.26,2.63,10.53,2.63,18.42,7.89,2.63,2.63,7.89,0.0,2.63,0.0,0.0,0.0,2.63,2.63,0.0,0.0,0.0,2.63,10.53,0.0,10.53,2.63,5.26,2.63,0.0,0.0,23.68,21.05,2.63,0.0,0.0,0.0,0.0
7.54394e+17,Les Magrittes,prodgeneric,"North Carolina, USA",False,"Gen-X Patriarch. Existentialist. Prole. Supremely intuitive, yet fundamentally optimistic.  Gentlemanly, but sometimes impolite.",2281,3167,7,2016-07-16 00:19:14,44450,,False,16187,en,colton,@CNN is #FakeNews,Strong Agreement,3,35,9.66634e+17,7.54394e+17,2018-02-22 00:11:20,3,17,5.0,1,1,0,1,1,7 days 09:41:20.000000000,7,939 days 09:16:40.440639000,2,0,1,0,0,1,0,0,0,1,0.0070769278500845455,0.039516863606303736,0.7202399747395011,0.005097086335978164,1.0,0.002423343506841113,0.0031291266899882925,0.3831428091138929,1.0,15283.0,0.7391304347826086,0.0,0.2490118577075099,0.2656491533109688,7.0,0.0017667565465716614,0.025527192008879027,1.0,0.0,9,4.38,13.32,58.07,25.77,4.5,11.11,77.78,44.44,22.22,11.11,0.0,0.0,0.0,11.11,11.11,0.0,0.0,0.0,0.0,11.11,11.11,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,22.22,0.0,0.0,11.11,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,11.11,22.22,0.0,22.22,0.0,0.0,0.0,22.22,0.0,0.0,0.0,11.11,0.0,11.11
8.91656e+17,Helchi,rachel7remnant,United States,False,"Time is short. Evil increases exponentially, every day, but FEAR NOT! GOD is with us. Be bold. Tell people about Maschiach Yeshua & how He saves.",474,378,2,2017-07-30 00:13:46,8000,,False,5195,en,colton,No...CNN has no agenda...now that that's settled...can I interest you in the purchase of a bridge in Brooklyn?,Strong Agreement,3,37,9.66573e+17,8.91656e+17,2018-02-22 00:07:17,18,110,5.166666666666667,0,0,0,1,15,7 days 09:37:17.000000000,7,560 days 09:22:08.440639000,1,0,1,0,0,1,0,0,1,0,0.0014706110481981912,0.004716569132675343,1.2539682539682542,0.0018440995683755093,3.0,0.0003369078433789393,0.0007532103941272494,0.33173709815247066,1.0,123.0,0.0,0.0,0.0,0.19756447943496225,2.0,0.00030621938679364046,0.0011098779134295226,1.0,0.0,3,17.96,50.0,1.0,25.77,3.0,33.33,33.33,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,0.0,66.67
103466695.0,faithm,flm22,earth for now,False,"Forgiven, accepted, saved, redeemed, now beloved of Jesus. Proud daughter/sister/wife/mother of USA Vets.#MAGA",7116,7181,48,2010-01-10 00:03:34,159873,,False,142954,en,colton,Now WHY am I NOT surprised to learn this about CNN EVEN scripting the ENTIRE thing Mark.,Strong Agreement,3,38,9.6656e+17,103466695.0,2018-02-22 00:06:26,17,88,4.235294117647059,0,0,0,6,9,7 days 09:36:26.000000000,7,3318 days 09:32:20.440639000,9,0,1,0,0,1,0,0,0,0,0.022077781052696897,0.08960233582471333,0.9909483358863668,0.021877940394233547,1.0,0.0010413292339519636,0.011130775824324908,0.394005988923276,1.0,83114.0,1.0816326530612246,2.0,0.2193877551020408,0.2777716166406589,9.0,0.003622511775935303,0.05438401775804662,1.0,0.0,21,40.66,31.71,37.24,95.81,21.0,19.05,76.19,66.67,19.05,9.52,4.76,4.76,0.0,0.0,9.52,9.52,14.29,14.29,4.76,0.0,9.52,9.52,0.0,0.0,0.0,0.0,0.0,4.76,4.76,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05,0.0,14.29,0.0,9.52,4.76,0.0,0.0,52.38,42.86,0.0,4.76,0.0,4.76,0.0
8.79025e+17,Abby Adams -Well behaved women rarely make history,shesapatriot,A Yankee in Dixie,False,"🇺🇸Patriotic American⭐️family Politically INcorrect, Don't take 💩Tell it like it is ❤️🇺🇸🇮🇱animals, freedom, travel, police, military // LIBS BOTS LISTS ADS=BLOCK",1111,328,2,2017-06-25 00:17:13,29733,,False,29493,en,colton,CNN wants only scripted questions. What a surprise!,Strong Agreement,3,39,9.66558e+17,8.79025e+17,2018-02-22 00:06:17,8,51,5.5,0,0,0,1,6,7 days 09:36:17.000000000,7,595 days 09:18:41.440639000,1,0,1,0,0,1,0,0,1,0,0.003446938553899136,0.004092684326765906,3.3871951219512195,0.011675453455432744,2.0,0.0009038322487346348,0.0012192317958738164,0.3323917606824389,1.0,865.0,1.0,1.0,0.3333333333333333,0.21127930864768246,3.0,0.0005705490549041162,0.00443951165371809,1.0,0.0,17,14.53,3.89,66.34,98.87,17.0,11.76,82.35,64.71,17.65,5.88,5.88,0.0,0.0,0.0,11.76,5.88,11.76,5.88,23.53,0.0,5.88,11.76,5.88,0.0,5.88,0.0,5.88,5.88,5.88,0.0,0.0,0.0,0.0,23.53,5.88,5.88,0.0,0.0,5.88,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.65,0.0,5.88,0.0,0.0,5.88,5.88,0.0,5.88,5.88,0.0,0.0,0.0,0.0,0.0
743372964.0,Proud American,Nunyabiz1111,,False,"Christian, FORMER lifelong Democrat, anti-globalist, conservative. Forthright and usually blunt!  MAGA!!!  Will block people who exhibit no RATIONALE.",1224,1014,9,2012-08-07 00:17:41,29620,,False,29555,en,colton,Good for you Colton Haab.,Strong Agreement,4,40,9.66556e+17,743372964.0,2018-02-22 00:06:12,5,25,4.2,0,0,0,0,2,7 days 09:36:12.000000000,7,2378 days 09:18:13.440639000,6,0,1,0,0,1,0,0,0,0,0.003797527263701658,0.01265238386384338,1.2071005917159765,0.004583997407071824,1.0,0.0016044405132603866,0.0018658475026450461,0.33940649669516165,1.0,3597.0,1.2857142857142858,2.0,0.3809523809523809,0.2313549965598149,4.0,0.0006972655777295884,0.00776914539400666,1.0,0.0,8,71.61,50.0,1.0,99.0,4.0,37.5,75.0,37.5,12.5,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,25.0,12.5,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.5,0.0,0.0,12.5,0.0,0.0
7.80896e+17,Mark5,JMSMark5,"Georgia, USA",False,"God1st, #USA #MAGA #Constitution #NRA, don't touch #1st & #2nd amends #pro-life, #patriots, #Trump, #Wall, #walkaway #conservative, #USA MILITARY the BEST!",4853,4749,35,2016-09-27 00:22:26,57748,,False,88839,en,colton,Good for you!!!,Strong Agreement,4,41,9.66551e+17,7.80896e+17,2018-02-22 00:05:50,3,15,4.333333333333333,0,0,0,0,2,7 days 09:35:50.000000000,7,866 days 09:13:28.440639000,2,0,1,0,0,1,0,0,0,1,0.015056699191784434,0.059256578865278325,1.021899347230996,0.015386431075537981,4.0,0.0021416014722300627,0.006140206370838513,0.3894587645340635,1.0,52013.0,1.1666666666666667,2.0,0.4166666666666667,0.2680696467352145,8.0,0.0017089641409242411,0.02663706992230855,1.0,0.0,5,92.84,99.0,1.0,99.0,5.0,0.0,60.0,40.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0
347781439.0,Integral,IntegralAnswers,,False,An integrally-informed and pathologically curious ex-pat physician turned business development consultant.,360,973,0,2011-08-03 00:10:29,11174,,False,10854,en,colton,Turns out this story was all BS. CNN releases the communications between CNN and Colton Haab and his father.,Strong Disagreement,3,42,9.67494e+17,347781439.0,2018-02-24 00:20:19,19,108,4.7368421052631575,0,0,0,3,13,9 days 09:50:19.000000000,9,2748 days 09:25:25.440639000,7,0,1,0,0,0,0,0,0,0,0.0011169197834416645,0.012140798322997642,0.3699897225077081,0.00041324884073895085,0.0,6.0232545812874354e-06,0.0011355417520819,0.3327007033896209,1.0,5.0,-2.0,-2.0,0.0,0.0011098779134295226,2.0,0.0015980819679319394,0.0011098779134295226,0.0,1.0,3,92.84,99.0,1.0,99.0,3.0,0.0,100.0,66.67,33.33,33.33,0.0,33.33,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0
1220235506.0,Sgt.Luck,seargentluck,USA,False,,231,875,0,2013-02-26 00:02:03,1216,,False,920,en,colton,"Interesting how all the CNN students now have blue check twitter accounts w hundreds of thousands of followers and this patriot can't be found on twitter. Get out there Colton we need you. By the way, the Marines are looking for a few good men. ",Strong Agreement,3,43,9.66773e+17,1220235506.0,2018-02-22 00:20:33,46,245,4.444444444444445,0,0,0,1,39,7 days 09:50:33.000000000,7,2175 days 09:33:51.440639000,5,0,1,0,0,1,0,0,0,0,0.0007166901943750679,0.010917984103415148,0.264,0.00018920621131501792,2.0,0.0005461318582762778,0.0007875673594734048,0.3698541270414734,1.0,218.0,0.0,-999.0,0.0,0.2333428451753321,2.0,0.0003313868371232964,0.0011098779134295226,1.0,0.0,19,76.19,94.27,1.0,25.77,9.5,15.79,73.68,42.11,10.53,5.26,0.0,0.0,5.26,0.0,5.26,5.26,10.53,5.26,0.0,10.53,0.0,10.53,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,21.05,10.53,5.26,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,5.26,5.26,0.0,0.0,0.0,5.26,5.26,0.0,10.53,5.26,5.26,0.0,0.0,5.26,10.53,10.53,0.0,0.0,0.0,0.0,0.0
9.66706e+17,Matters of Fact,JimRohde3,"Detroit, MI",False,"Father, Husband, Patriot, Gun Owner Barber, Business Owner, University of Michigan Alumni.",88,210,0,2018-02-22 00:16:07,991,,False,2225,en,colton,Using children to boost ratings. CNN Children Needed Now,Weak Disagreement,3,44,9.66711e+17,9.66706e+17,2018-02-22 00:16:28,9,56,5.333333333333333,0,0,0,1,4,7 days 09:46:28.000000000,7,353 days 09:19:47.440639000,0,0,1,0,0,1,0,0,0,0,0.0002730248359524068,0.002620316184819635,0.4190476190476191,0.00011441040744672286,2.0,0.0070361445783132534,0.00022023695734714897,0.3702291860318601,1.0,219.0,1.3333333333333333,2.0,0.6666666666666666,0.2348953591152877,3.0,0.0005568377310566469,0.0033296337402885685,1.0,0.0,45,87.43,90.87,4.97,94.19,15.0,24.44,86.67,46.67,6.67,4.44,0.0,2.22,0.0,0.0,2.22,8.89,13.33,6.67,6.67,4.44,2.22,15.56,4.44,0.0,2.22,4.44,4.44,4.44,4.44,0.0,0.0,13.33,2.22,11.11,2.22,2.22,2.22,0.0,2.22,2.22,4.44,4.44,0.0,15.56,6.67,0.0,4.44,4.44,2.22,15.56,0.0,8.89,0.0,6.67,2.22,2.22,4.44,11.11,6.67,2.22,0.0,0.0,2.22,0.0
9.01928e+17,Pammie,nanna121010,"California, USA",False,"This profile is a joint effort between my husband and I. We are Christians, parents 3 wonderful kids and grandparent to 1. #MAGA @realdonaldtrump NO PORN",3271,3948,0,2017-08-27 00:22:04,2886,,False,2085,en,colton,"The left wing media clowns berate Trump for suggesting teachers with weapons is an option.  At the same time they universally call that idea ridiculous, 250 Ohio teachers enrolled in a defensive firearms program that had space for 50 students.",Neutral,3,45,9.66708e+17,9.01928e+17,2018-02-22 00:16:14,41,243,5.075,0,0,2,0,34,7 days 09:46:14.000000000,7,532 days 09:13:50.440639000,1,0,1,0,0,1,0,0,1,0,0.010148457254549121,0.049261944274609136,0.8285207700101317,0.008408207618953945,4.0,0.0032790555989436854,0.003779266188077076,0.3443379273032178,1.0,30167.0,0.95,2.0,0.37894736842105264,0.24483198665067785,8.0,0.0014384150426915536,0.022197558268590455,1.0,0.0,9,92.84,98.62,1.0,25.77,4.5,33.33,66.67,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,22.22,0.0,11.11,11.11,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,0.0,22.22,0.0,11.11,11.11,0.0,11.11,0.0,0.0,11.11,0.0,0.0,11.11,11.11,0.0,0.0,0.0,0.0,0.0
24484841.0,Elaines2cents,Elaines2cents,"Unfortunately, CA",False,🇺🇸USAF Brat 🇺🇸  💥MAGA💥 #ClearFlynnNow🤟#ReinstateRobynGritz🤟                     #RegressiveLeft's victimhood ideology banned here🚫 WiseUp and #WalkAway,4611,3858,19,2009-03-15 00:04:12,105643,,False,17327,en,colton,"Well, I guess we have an answer to our suspicions now don't we. Pathetic that @CNN is always churning the wheels to make news instead of reporting it.",Weak Agreement,5,46,9.66581e+17,24484841.0,2018-02-22 00:07:49,28,150,4.392857142857143,0,1,0,2,24,7 days 09:37:49.000000000,7,3619 days 09:31:42.440639000,9,0,1,0,0,1,0,0,0,0,0.014305880892915316,0.04813895162397215,1.1951788491446345,0.01709808626159474,1.0,0.0018182505897773515,0.005105092671306913,0.3872260034741472,1.0,30525.0,0.8846153846153846,2.0,0.26153846153846155,0.26746039753808903,7.0,0.001974951343677245,0.028856825749167588,1.0,0.0,40,98.46,77.33,15.86,1.0,20.0,27.5,72.5,35.0,7.5,2.5,0.0,0.0,0.0,2.5,5.0,10.0,12.5,5.0,0.0,0.0,0.0,7.5,5.0,2.5,0.0,5.0,0.0,7.5,0.0,7.5,5.0,7.5,0.0,5.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,7.5,0.0,5.0,2.5,0.0,12.5,0.0,10.0,2.5,10.0,0.0,7.5,5.0,2.5,0.0,0.0,0.0,0.0
21885405.0,ᒪEᔕᒪIE ᗪ'ᑭᒪOᖇᗩᗷᒪE ❤️🕊 {⭐️},lesliedgMA_Ed,⭕️ 🙌❗️⭕️ 🏈 Beat ❌ichigan 🏈,False,#AmericanCitizen |#MAGA #KAG! 🚂🌬🌬🌬🌬 |#NRA|❤️#God #Family #POTUS #FLOTUS|#Constitutionalist|#1A #2A |#Prolife|#FreeJulian| #BuildTheWall|#GoBucks,14540,15812,7,2009-02-25 00:16:43,5519,,False,18676,en,colton,@CNN is exploiting the students in unspeakable ways... it disgusts me!,Strong Agreement,4,47,9.66581e+17,21885405.0,2018-02-22 00:07:48,11,70,5.454545454545454,0,1,0,1,10,7 days 09:37:48.000000000,7,3637 days 09:19:11.440639000,9,0,1,0,0,1,0,0,0,0,0.04511114903122721,0.19729733102080035,0.9195547685302302,0.04148217220554287,4.0,0.001774626531726361,0.017126506751143692,0.4018074220971828,1.0,335345.0,0.913978494623656,2.0,0.2386629266012155,0.2991929870765063,11.0,0.006183914159121255,0.1032186459489456,1.0,0.0,28,28.22,85.81,52.86,1.0,14.0,17.86,85.71,60.71,21.43,14.29,3.57,0.0,0.0,0.0,7.14,7.14,10.71,10.71,10.71,0.0,3.57,17.86,3.57,0.0,0.0,0.0,0.0,10.71,3.57,7.14,0.0,10.71,0.0,21.43,7.14,3.57,0.0,3.57,3.57,3.57,0.0,0.0,0.0,14.29,10.71,0.0,3.57,0.0,0.0,21.43,0.0,7.14,0.0,0.0,7.14,3.57,3.57,17.86,7.14,3.57,0.0,0.0,3.57,3.57
276529184.0,Izek Morrison,I_Sack_Morrison,"Rockville, Indiana",False,"God first. 23. ΣΠ. Working to live up to my expectations. Life Enthusiast. Always Improving, Constantly Learning. Never forget the people who won’t forget you.",664,197,0,2011-04-03 00:15:04,14934,,False,18956,en,colton,CNN manipulated people to push their agenda? Im utterly shocked.,Strong Agreement,3,48,9.66569e+17,276529184.0,2018-02-22 00:07:02,10,64,5.5,0,0,0,1,8,7 days 09:37:02.000000000,7,2870 days 09:20:50.440639000,7,0,1,0,0,1,0,0,0,0,0.0020600964894590696,0.0024581061352831808,3.3705583756345177,0.006943675477161534,3.0,0.0,0.0005708541934438101,0.303710880842255,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,11,79.25,18.16,31.94,1.0,5.5,36.36,63.64,45.45,18.18,9.09,9.09,0.0,0.0,0.0,9.09,9.09,9.09,9.09,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,9.09,0.0,0.0,9.09,0.0,9.09,0.0,9.09,0.0,9.09,0.0,45.45,27.27,0.0,0.0,9.09,0.0,9.09
18220712.0,Cyndi,martincynthia,"Downers Grove, IL",False,Marketing/Event Guru...Mom... Hockey Mom Gurls can play hockey too! Daughter to BEST folks on planet...Conservative & God Loving,807,547,44,2008-12-18 00:18:12,40623,,False,33299,en,colton,UNFREAKINBELIEVEABLE!?!?!?,Strong Agreement,3,50,9.66559e+17,18220712.0,2018-02-22 00:06:24,1,26,26.0,0,0,0,1,0,7 days 09:36:24.000000000,7,3706 days 09:17:42.440639000,10,0,1,0,0,1,0,0,0,0,0.0025037618478817307,0.00682529977664924,1.4753199268738575,0.003693849746326429,3.0,0.0003402619354054696,0.00118575577835705,0.3354677839404661,1.0,308.0,1.0,2.0,0.16666666666666666,0.20231961303740828,3.0,0.0005035369296751347,0.00443951165371809,1.0,0.0,10,51.43,84.14,43.37,1.0,5.0,30.0,70.0,30.0,20.0,20.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,20.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,10.0,0.0,0.0,0.0
30874161.0,chuck harrison,0SweetSolace0,"Vicksburg,Ms and beyond",False,"Single batchelor,movie buff, Jack of All Trades,retired, dog and cat lover,love to read,travler. One who thinks big a Southern gentleman",2518,5000,99,2009-04-13 00:14:28,1687,,False,166092,en,colton,"The more silent voices of these teens is heard,ripping the media for thier arrogance and ripping the other suriviors about rabid gun control. I believe we'll be hearing more from them in the coming days. David and his outspoken friends Karma coming",Strong Agreement,3,51,9.66555e+17,30874161.0,2018-02-22 00:06:07,42,248,4.928571428571429,0,0,0,1,38,7 days 09:36:07.000000000,7,3590 days 09:21:26.440639000,9,0,1,0,0,1,0,0,0,0,0.007812233374183641,0.062388480590943686,0.5036,0.003934240727238881,3.0,4.671609431512762e-05,0.0056803516038976655,0.3792973704900887,1.0,971.0,1.0,2.0,0.6666666666666666,0.2549081045128357,3.0,0.0005148047973455388,0.00443951165371809,1.0,0.0,1,92.84,50.0,1.0,25.77,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,300.0,300.0,0.0,0.0
8.34515e+17,FloridaInvestor,BarryMcObaddley,"Lake Worth, FL",False,,648,143,6,2017-02-22 00:21:27,6714,,False,11548,en,colton,@cnn using these poor kids. Just horrible.,Strong Agreement,4,52,9.6655e+17,8.34515e+17,2018-02-22 00:05:48,7,42,5.142857142857143,0,1,0,0,6,7 days 09:35:48.000000000,7,718 days 09:14:27.440639000,1,0,1,0,0,1,0,0,1,0,0.002010455610194996,0.0017843105449009895,4.531468531468532,0.009110316331512987,3.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,43,83.3,87.75,12.01,3.52,14.33,20.93,76.74,44.19,13.95,9.3,2.33,0.0,2.33,2.33,4.65,9.3,11.63,6.98,2.33,4.65,0.0,16.28,4.65,4.65,0.0,0.0,4.65,2.33,0.0,2.33,0.0,13.95,2.33,6.98,2.33,2.33,0.0,0.0,0.0,2.33,9.3,0.0,0.0,6.98,4.65,0.0,2.33,0.0,2.33,6.98,6.98,9.3,4.65,2.33,2.33,0.0,0.0,9.3,4.65,2.33,0.0,0.0,2.33,0.0
3280762722.0,Jean Zei rhymes w/ cry 📚‼️🍿🍿🍿,stripnotary,"Las Vegas, NV",False,What is Q? I listen online in #2xspeed #amway ❤️ #maga #libra #patriot 🇺🇸#SUPERelite #legalizeit,421,930,4,2015-07-15 00:16:54,6186,,False,6351,en,colton,He should have gone and asked âwhy would you like me to read scripted question instead of my questions?â Live right there from stage,Strong Agreement,4,53,9.6656e+17,3280762722.0,2018-02-22 00:06:27,24,136,4.708333333333333,0,0,0,0,22,7 days 09:36:27.000000000,7,1306 days 09:19:00.440639000,3,0,1,0,0,1,0,0,0,0,0.0013061756356359461,0.011604257389915528,0.4526881720430108,0.0005912902608631543,3.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,7,28.22,92.33,1.0,1.0,3.5,14.29,85.71,28.57,14.29,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,14.29,0.0,0.0,14.29,28.57,0.0,0.0,0.0,0.0,28.57,0.0,28.57,0.0,14.29,0.0,14.29,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86,28.57,0.0,0.0,0.0,0.0,14.29
8.39496e+17,Sasmenot,sasmenot2022,,False,"Forever 45, Country girl, loves horses, family, God & Country. I do not apologize for my beliefs I am and always will be #MAGA #KAG #PATRIOT #CONSERVAT #Q",6640,7049,8,2017-03-08 00:15:19,27301,,False,31219,en,colton,"Finally a student with a brain, and one that was actually at the school and one of the  real hero's, not a mouth piece for CNN profiteering of the victims.",Strong Agreement,4,54,9.67738e+17,8.39496e+17,2018-02-25 00:12:27,31,155,4.166666666666667,0,0,0,1,28,10 days 09:42:27.000000000,10,704 days 09:20:35.440639000,1,0,1,0,0,0,0,0,1,0,0.020600964894590696,0.08795527993711241,0.9419775854731168,0.019405647169822984,4.0,0.002759905824026902,0.008366361535703495,0.3888174676818839,1.0,124449.0,0.9782608695652174,2.0,0.3671497584541063,0.2751735968435522,11.0,0.0029730569257978164,0.05105438401775805,1.0,0.0,26,23.17,77.92,17.46,89.84,26.0,19.23,84.62,53.85,15.38,15.38,7.69,3.85,3.85,0.0,0.0,0.0,11.54,11.54,11.54,3.85,0.0,30.77,0.0,0.0,3.85,0.0,0.0,3.85,3.85,0.0,0.0,15.38,3.85,23.08,7.69,3.85,7.69,7.69,0.0,3.85,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.0,7.69,7.69,0.0,7.69,3.85,3.85,0.0,3.85,0.0,3.85,0.0,0.0,3.85,0.0,0.0,0.0
