id,name,screen_name,location,protected,description,followers_count,friends_count,listed_count,created_time,favorites_count,timezone,verification,statuses_count,language,topic
9.48627E+17,WaterCoolerRevelations,WaterCoolerRev1,"Illinois, USA",FALSE,"letstalk, eschatology, freedom, entrepreneur, gun toting deplorable, MAGAveteran USN Vet., proverbs18:13, love God, family, friends, cars, and cryptos #MAGA",457,435,19,1/3/2018 18:47,12976,,FALSE,3891,en,FBI
4727807677,Demi Wu,DemiWuflower,,FALSE,"💯 Trump supporter, member of Trump Train family on Twitter.  You can read me, You can feel me but You can't reach me. When you see this picture...you see me...",6550,6538,80,1/8/2016 9:47,142243,,FALSE,183031,zh-tw,FBI
1453418317,Josh,JoshNoneYaBiz,,FALSE,"One time liberal who woke up.
#Gays4Trump #WalkAway",24848,2140,423,5/24/2013 6:34,356749,,FALSE,158707,en,FBI
8.55192E+17,Thoughts Not Bots,ThoughtsNotBots,Kommie Kalifornia,FALSE,"Frequent, decoded Q post videos (Q Clips), MAGA Tweet videos and general red pilling material output. Question everything and Fight, Fight, Fight!",4432,4949,7,4/20/2017 22:52,5495,,FALSE,5221,en,FBI
9.28433E+17,ConstitutionFirst,GWhizSmith,Mars,FALSE,"Retired grandfather, Myrtle Beacher, world traveler and golf guy.  Strong on defense and borders.  We need to defeat the so called resistance BAMN.",443,43,23,11/9/2017 1:23,16831,,FALSE,21405,en,FBI
2193119821,Tony Kulesza,TonyKulesza,Maryland,FALSE,"Follower of The Word.
American by birth from legal immagrants.
Conservative Republican,
NRA Life Member,
American Legion,
VFW,
AF&AM,
Shriner.",259,304,3,11/13/2013 23:22,1757,,FALSE,4422,en,FBI
3389835484,Janel savage,janel_savage,"Indiana, USA",FALSE,,594,1033,2,7/23/2015 19:11,26613,,FALSE,33037,en,FBI
1061687370,Jens RESIGNTRUMP Jenson,JensJenson1,,FALSE,I have despised Donald Trump since I first heard his name in the late 70's. Once a fraud always a fraud. He's always been the biggest fraud of all. #Resist,407,60,2,1/4/2013 23:38,38990,,FALSE,32592,en,FBI
7.16435E+17,Opinionist™,JenMax57,"Milano, Lombardia",FALSE,The noise is just too much. Turn it off! /To Jack. For eternity. 9/15/61- 6/30/16 Independent. Non supporter of any political party. RTs not endorsements.,806,1035,2,4/3/2016 1:21,53174,,FALSE,25149,en,FBI
1644555289,Charles Jewkes,charliemac60,,FALSE,"US Navy, Vietnam Veteran, Bronze Star. Christian, 100% Trump Supporter!",3108,4995,42,8/4/2013 6:25,36056,,FALSE,25051,en,FBI
625336683,Cubans for TRUMP,mmlanz333,"Florida, USA",FALSE,"Cuban 🇺🇸, ✝️ Love Jesus Christ, Praying for 45, & USA, #Israel, #KAG #MAGA #NRA #BlueLivesMatter #VETS #ProLife #Consrervitive #StrongMilitary #1A #2A",6743,6695,32,7/3/2012 4:35,29790,,FALSE,37584,en,FBI
8.23256E+17,Richard Wisecarver,TNGradPa,"Tennessee, USA",FALSE,"Retired, married 43 years, 3 daughters, 2 grandsons, & 2 granddaughters.  #MAGA #IAM_AWAKE",522,446,7,1/22/2017 19:48,5960,,FALSE,6586,en,FBI
9.48305E+17,Christina,ChristinaC40,"Cleveland, OH",FALSE,,1980,2893,9,1/2/2018 21:27,15210,,FALSE,4175,en,FBI
9.37118E+17,mocal,MCBostonMAGA,"Massachusetts, USA",FALSE,"Politics,Family Arts...I TRULY BELIEVE WE NEED TO RIGHT THIS COUNTRY AND QUICK.. OUR CHILDREN DESERVE BETTER!#MAGA,I WANT MY COUNTRY BACK ❤️❤️🇱🇷🇱🇷🇱🇷🇱🇷",2481,1955,5,12/3/2017 0:35,5690,,FALSE,8853,en,FBI
2393465623,Josh Drake,JoshDrake22,"Tyler, TX",FALSE,"Dad, friend, Juris Doctor. Educated by @SFA and @CWSLAlumni. My tweets and opinions are my own.",146,363,1,3/17/2014 0:13,2177,,FALSE,1820,en,FBI
8.4109E+17,afriend,floridafriend33,,FALSE,,21,118,1,3/13/2017 0:55,315,,FALSE,648,en,FBI
57944186,Richard Wilson,rwwilmington,NC State 💯. Trump is an idiot,FALSE,Proud alum of NC State University. class '86. I'm a never Trump guy. Trump is an idiot.,581,919,24,7/18/2009 14:31,25357,,FALSE,52695,en,FBI
14823490,leemk,lamekuil,new york city,FALSE,Everybody was always seeing right through him and frying his ass https://t.co/j1ZNR6jR88,474,1094,14,5/18/2008 19:17,10468,,FALSE,3062,en,FBI
66495289,Just me,reluctantzealot,,FALSE,"One of last fiscal conservative capitalists left in America. Big govt, high debts govt control of biz is never OK no matter what excuse your party sells you.",3015,2808,113,8/17/2009 21:39,14646,,FALSE,171726,en,FBI
4875896757,Save America,WinnaWinna2016,,FALSE,"#1A #2A Israel #cruzcrew #Federalist
NO PORN #BigGovSucks #NRA #cannabiscommunity
warning, sarcasm spoken here",9737,9167,196,2/4/2016 9:34,56785,,FALSE,155381,en,FBI
7.53907E+17,Penni Hunt,penniryn,"Chico, CA",FALSE,"Biological Science Major. Republican, patriot, gun owner. Single , Mom of 2 grown sons, grandma, gourmet cook/food snob, Pro Trump! #voteOMARNavarro2018",1059,773,8,7/15/2016 11:01,4376,,FALSE,49792,en,FBI
9.62473E+17,Cap,CapUSA1,"Illinois, USA",FALSE,"Proud Member  -  Vast Rightwing Conspiracy
  My Wife 💕@Butterfli661🦋
#QAnon  https://t.co/soyD2eVLEy
#MAGA FB-@GenFlynn      CapUSA2 @AmericanaDecals",4146,5000,7,2/10/2018 23:47,10251,,FALSE,3667,en,FBI
34715057,Sue Carver,SueCQ58,"Wasilla, AK",FALSE,just a Maine girl living in Alaskan world! #Resist opposes NRA & worst corruption ever in DC. #IndictTrump #ResisterSister #VoteBlue #BlueWave2018🌊🌊🌊,2042,2668,0,4/23/2009 20:11,46746,,FALSE,14635,en,FBI
353388367,Mike,Mannix1925,"San Francisco, CA",FALSE,"Curmudgeon, I vote GOP, #NRA, #Catholic, #prolife. #USARMY 62-68. #Vietnam 65-75. #MAGA I hate the left's agenda.",5154,4673,127,8/12/2011 0:28,29276,,FALSE,83253,en,FBI
3031658439,Austin,Austinforkeep,"San Francisco, CA",FALSE,Lives in Houston. Family first. Spurs and Longhorn fan. Luckily for the Spurs Opinions don't win championships.,574,991,14,2/12/2015 0:38,46057,,FALSE,32414,en,FBI
1837344762,Jacque,Jajngn,"Oregon, USA",FALSE,Baby Boomer,814,849,12,9/9/2013 1:32,44353,,FALSE,42441,en,FBI
533014463,CrossJordan,rtbeliever,Undisclosed location,FALSE,ChristianConservativeHumoristPolitical CartoonistArtistWifeMom #TCOT #TGDN You're welcome to join fun! #PJNET #AmericanPatriots. #CCOT,5095,5573,164,3/22/2012 10:29,48777,,FALSE,80568,en,FBI
7.73611E+17,Pete Perkins,PetePerkins8,,FALSE,"Freedom loving American, 2A, Pro Bull Riding, #MAGA, Trump is my President, Old age and treachery beat youth and skill.",1454,1697,7,9/7/2016 19:57,22144,,FALSE,20543,en,FBI
8.31677E+17,Proud American,ta193919632009,"Tempe, AZ",FALSE,Libertarian,3459,4961,19,2/15/2017 1:28,60910,,FALSE,49260,en,FBI
37440384,FREEX,fREEXband,Martinez,FALSE,"Music based in Liberty, Freedom & Love! Listen or download for FREE! Alt rock- pass it on!",10518,4830,10,5/3/2009 15:54,12647,,FALSE,10155,en,FBI
63398970,TRUMP WINS!,kellert80,"Ohio, USA",FALSE,"Independent Conservative, Artist, Fun Loving American, Christian, Mom, Dog Person. DRAIN THE SWAMP! DON’T FORGET THE SLUDGE!",593,925,14,8/6/2009 6:52,3419,,FALSE,7853,en,FBI
3171598986,M.K.,itsonfyre,"Texas, USA",FALSE,Having fun. Don't take life so serious. Central Texas. Liberals and Democrats w/anti @POTUS BS #INSTABLOCK immediately.#MandatoryVoterID #Trump2020 #walkaway,1119,2658,21,4/25/2015 4:46,15880,,FALSE,14602,en,FBI
9.26475E+17,🇺🇸 Bob 🇺🇸,US_Patriot_BN,"Florida, USA",FALSE,"🇺🇸 #AmericaFirst #MAGA #Vets  #Military #NeverForgotten #Patriots. #ProLife  #1A  #2A  #NRA #IWillNotComply 🇺🇸 Abortion Is Murder!
❌Parody/Marketing/DMs❌",6266,6215,6,11/3/2017 15:42,14282,,FALSE,10690,en,FBI
7.32721E+17,Nailgun,IiDhcapecod,"Massachusetts, USA",FALSE,Self Employed,82,1048,6,5/17/2016 23:52,863,,FALSE,568,en,FBI
8.48613E+17,Sniper,JohnLEE79289477,"Houston, TX",FALSE,,1614,3367,1,4/2/2017 19:08,1742,,FALSE,2890,en,FBI
759349158,DOC,CaptKevinB,Wherever the end is in sight.,FALSE,counselor/psyops/crisis manager,628,1142,28,8/15/2012 13:20,31305,,FALSE,18742,en,FBI
9.64654E+17,RLC,RLC09486867,"California, USA",FALSE,,1,47,0,2/17/2018 0:14,38,,FALSE,31,en,FBI
1909254804,Ken D. Webber,KenDWebber,"Marlin, Texas",FALSE,Artist/Musician https://t.co/wOTLVaHpuS #MAGA S.C.A.D. 3D Modeler USMC veteran DD214 Honorable. Acromegaly survivor. Interested in Augmented Reality,7088,7449,46,9/26/2013 21:36,2336,,FALSE,11197,en,FBI
8.46489E+17,Susan,Susanwo61075281,,FALSE,"Conservative, #MAGA #KAG #TRUMP2020 #Packers.Shareholder,. Season Tickets.  #Wisconsin Badgers.RN",334,453,1,3/27/2017 22:29,4646,,FALSE,1422,en,FBI
2724583898,D-fusit 💣,DFusit,"New Hampshire, USA",FALSE,*Explosive Ordnance Disposal* *Initial Success or Total Failure* *Combat Decorated Veteran* *U.S. Army Retired* *#MAGA* #codeofvets,255,532,0,8/11/2014 20:13,8531,,FALSE,5799,en,FBI
9.60953E+17,@gino86862,gino868621,,FALSE,my man @kevincorke follows me .,227,1120,4,2/6/2018 19:08,2818,,FALSE,5540,en,FBI
9.2299E+17,🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊🌊,GoldCovfefe,United States,FALSE,🌊🌊🌊🌊🌊#MeToo #TheResistance,36,383,0,10/25/2017 0:54,1021,,FALSE,835,en,FBI
15399274,Tom Pratt,TomWestLoop,Chicago,FALSE,IT | College Football | Integer Purist,102,1093,3,7/12/2008 1:42,1823,,FALSE,3519,en,FBI
32319442,Dr. Nancy,anastunya,"Barstow, CA",FALSE,"Creator of #GIFOP =Great Ideas For Other People, From Hyde Park, Chi-town, Ortho Christian, Hippocratic physician,MAGA Mensan.1st #altQ",2942,4587,21,4/17/2009 5:25,49779,,FALSE,50451,en,FBI
2356356972,Senator Obvious,SenatorObvious,"Denver, CO",FALSE,Sports. Economics. Independent. Sarcastic. Gun owner advocating sensible gun laws.,85,722,1,2/22/2014 13:33,2147,,FALSE,4126,en,FBI
8.6456E+17,🇺🇸🇺🇸🇺🇸🗽Ned Ryerson🗽🇺🇸🇺🇸🇺🇸,NedRyersonPunx,"Punxsutawney, PA",FALSE,Tweets trigger: @SebGorka @mitchellvii @ScottAdamsSays @johncardillo @Cernovich @thomas1774paine @dbongino @StefanMolyneux @mflynnJR @ali @harlan,108,591,9,5/16/2017 19:17,2969,,FALSE,7812,en,FBI
27616145,Bottom Feeder Music,BottomFeederMus,"Tampa, FL & Lincoln, RI",FALSE,"CEO - Bottom Feeder Music Group.  Epic, 300, eOne, Rostrum, Priority Records,+ 2014 Global Spin Awrad Winner Online Record breaker OTY -     bfblasts@gmail.com",6098,1382,74,3/30/2009 10:44,4740,,FALSE,52261,en,FBI
701372542,Terry Jennings,TerryStAug,"St. Augustine, Fl",FALSE,"Retired Security Analysis , church small group leader and believer. Enjoying retirement traveling and doing nature and wildlife photography.",1227,1591,31,10/4/2013 16:45,7027,,FALSE,22165,en,FBI
20871101,Michael C Walsh,mike1962walsh,Midwest,FALSE,"Police Officer, Private Investigator, United States Marine Corp.
Will politcally do every thing I can to make sure the Senate goes Republican in November.",125,249,14,2/14/2009 20:59,1474,,FALSE,7844,en,FBI
229142660,Sanford Schram,sanfordschram,"Hunter College, CUNY",FALSE,"Professor, Political Scientist, Author, Trump-watcher",507,398,13,12/21/2010 16:54,2400,,FALSE,3589,en,FBI
1217014524,Branan Edgens,branan_edgens,,FALSE,,117,17,0,2/25/2013 2:02,141,,FALSE,289,en,FBI
39119875,Tammi fisher,TFisherwa,"iPhone: 48.289867,-122.682983",FALSE,Member of the Oak Harbor Music Festival,38,338,0,5/10/2009 21:56,215,,FALSE,113,en,FBI
9.30863E+17,Redwhite&blue,RBerg08674810,,FALSE,"Not a bot, not politically correct, not a lunatic liberal.",446,543,2,11/15/2017 18:21,2523,,FALSE,6683,en,FBI
1687118966,ChiTown Snowflake,TobyResier,,FALSE,"Feel like an accident waking up, under a bus, with my fingers crossed...
#Mueller #Democrat #Liberal",455,317,1,8/21/2013 1:22,24602,,FALSE,10782,en,FBI
102909501,pam am,mauigirl10,"Alaska, USA",FALSE,#MAGA,1074,1206,7,1/8/2010 6:44,37482,,FALSE,11115,en,FBI
625518704,SCNewsFan,SCNewsFan,"Lexington County, SC",FALSE,“News is what someone wants suppressed. Everything else is advertising. The power is to set the agenda.” — Katharine Graham / Not looking for follows,24,248,0,7/3/2012 12:32,3010,,FALSE,945,en,FBI
7.41459E+17,Ruben Fierro II,wicketnatas,"Nevada, USA",FALSE,"I am a family man! I been married 21 years, I pay my taxes,work hard, raise my children with good morals! I am a hybrid of American races! I am America",4437,4643,15,6/11/2016 2:38,16552,,FALSE,19070,en,FBI
8.29489E+17,mark m murphy,markbaru1,,FALSE,,54,215,0,2/9/2017 0:35,4746,,FALSE,2910,en,FBI
7.87026E+17,Vicki Whatever,Vickiwhatever,undisclosed location midwest,FALSE,"Gamer,  who has had every game machine except Atari, even had 3DO. Bookworm who has a modest library that I am proud of.",540,721,9,10/14/2016 20:23,11221,,FALSE,34188,en,FBI
9.50384E+17,A million pieces,UneducatedLoser,MERICA,FALSE,"#MAGA Wife, mother, fighter. Born at sea, baptized in blood.",2156,2281,3,1/8/2018 15:08,18861,,FALSE,25723,en,FBI
2875828868,"Cody ""Deplorable Dreamer"" Gilbert",CodyGilbert3,"Florida, USA",FALSE,"Truth is treason in a empire of lies. I follow back, mostly. @CodyGilbert Gab. Followed by @GenFlynn",639,623,5,10/24/2014 21:51,19839,,FALSE,8866,en,FBI
2170206188,Keith Barber,KeithDB80,"Key Largo, FL",FALSE,Diagnosed OCD punster. Aggie Football fanatic (banned by https://t.co/tB1tfi165W). Beer and dog lover. Promoting my wife @Brenda_Hiatt's novels.,2359,2980,113,11/2/2013 12:49,3759,,FALSE,34343,en,FBI
8.29934E+17,Andrea S,AndreaS37687,"Texas, USA",FALSE,"PROUD POTUS, DJT, supporter.  Attorney by profession 

#VoterFraudReform",369,245,2,2/10/2017 6:04,7821,,FALSE,8416,en,FBI
1235332752,Covfefe_au_lait 🌊,HappyinaMini,"Everett, WA",FALSE,Max the dog is letting Kirstjen Nielsen know what he thinks of her lies,1739,2972,50,3/2/2013 16:46,44836,,FALSE,60355,en,FBI
8.75491E+17,Dilios the Discerner,_Dilios,,FALSE,,12,146,0,6/15/2017 23:10,406,,FALSE,549,en,FBI
206803941,Tapia Corel,TapiaCorel,Los Angeles,FALSE,Times are changing so it's time for action. Still singing but takin' it to the streets for now.,50,96,4,10/23/2010 19:23,1827,,FALSE,4514,en,FBI
206803941,Tapia Corel,TapiaCorel,Los Angeles,FALSE,Times are changing so it's time for action. Still singing but takin' it to the streets for now.,50,96,4,10/23/2010 19:23,1827,,FALSE,4514,en,FBI
19342389,john murphy,murphstix,"Tyler,Texas",FALSE,"I am married (35 yrs.) father of two, grandfather of four, avid drummer with local artists..MAGA🇺🇸",891,914,2,1/22/2009 15:20,6967,,FALSE,12121,en,FBI
2356566872,krazy trucker,KrazyTrucker,somewhere in the USA ,FALSE,Proud retired 20 yr Navy VETERAN. OTR driver. “ If your not here legally then don't cry for rights that are not yours in the first place “!!🇺🇸🇺🇸 MAGA NOW!,141,250,1,2/22/2014 16:10,3992,,FALSE,3427,en,FBI
2167274451,AKW,StateofBall,,FALSE,,83,265,0,11/4/2013 1:51,8871,,FALSE,3256,en,FBI
7.97543E+17,TheRedMantis,TheRedMantisEye,"Jub - i - LEE, One demand",FALSE,AntiWar is AntiBank. #Usurocrocy #FairMinMaxIncome #BankWar #Strike #MakeFEDPublicBank #LocalFarm #CleanWater #Crypto #21TrillionMIA #IsraelTerrorist🇵🇸,436,1233,7,11/12/2016 20:56,8213,,FALSE,13355,en,FBI
9.46394E+17,Lynns Page,PageLynns,"Spring Hill, FL",FALSE,,51,626,0,12/28/2017 14:56,420,,FALSE,211,en,FBI
1055761406,Pat Gunn,patgunn66,,FALSE,,35,128,0,1/2/2013 18:20,845,,FALSE,2348,en,FBI
7.88648E+17,RETIRED THUNDERBOLT,Toledobendbum,,FALSE,"RETIRED DISABLED U.S ARMY COMBAT VETERAN , 2ND AMENDMENT IS PROTECTION, AND A RIGHT NOT A PRIVILEGE. DEMS,LIBS,GOP SUCK BALLS",246,361,29,10/19/2016 7:47,8699,,FALSE,11278,en,FBI
63827798,Jeffrey Shallit,shallit43,"Kitchener, Ontario",FALSE,Grumpy old American mathematician and computer scientist.  All tweets are my opinion and my opinion only.  Trump must be impeached.,143,172,8,8/7/2009 21:12,1762,,FALSE,10041,en,FBI
7.40182E+17,Rhino Bug,RhinoBug,"Houston, TX",FALSE,"If you're attacking me & not info, you're beating a dead dog. Prove me wrong, I have no shame.  PRO #Libertarian #Gun #Gay #Cannabis #SethRich #EndTheFed #MAGA",302,1680,0,6/7/2016 14:00,17351,,FALSE,6928,en,FBI
42749187,Jeffrey Hayes Frye,JeffreyFrye,"Crystal Lake, IL",FALSE,"I am a passionate follower of YeHoVaH and his son Yashua(Jesus). I speak only in #Truth. I love to help people, serve them, and grow :) #MAGA #KAG #ΜΟΛΩΝΛΑΒΕ #Q",3809,4938,7,5/26/2009 23:04,5833,,FALSE,3885,en,FBI
9.59503E+17,mahree moyle,PutinPlants,"California, USA",FALSE,"Tracking down Poison Putin Plants. Careful voting Putin can run his guys as Dems. Author of ""The Kennedy Half Dollar"" true crime/a lot of ""me too""",689,1125,0,2/2/2018 19:04,3434,,FALSE,4418,en,FBI
841777388,james j burke III,jamesjburkeIII,,FALSE,,1510,1503,8,9/23/2012 14:08,30707,,FALSE,155975,en,FBI
34715057,Sue Carver,SueCQ58,"Wasilla, AK",FALSE,just a Maine girl living in Alaskan world! #Resist opposes NRA & worst corruption ever in DC. #IndictTrump #ResisterSister #VoteBlue #BlueWave2018🌊🌊🌊,2042,2668,0,4/23/2009 20:11,46746,,FALSE,14635,en,FBI
33315551,Robert Witcher,Robert_W_GA,"Georgia, USA",FALSE,"God, Family, Country! Differentiate between smart and bright. Improvise, adapt, overcome. Be prepared when opportunity knocks! #FBTS Follow-back or be gone!",4766,4741,4,4/19/2009 21:21,24591,,FALSE,47665,en,FBI
8.65372E+17,tarmin grainy,TarminGrainy,"Long Grove, IL",FALSE,I'm just a girl who sometimes likes baseball and always loves reading. #Chicago,10,99,1,5/19/2017 1:04,56,,FALSE,75,en,FBI
209111938,Jeffersonian,Ellsworth_Lies,,FALSE,"Americans need the truth, regardless if it means they must question everything the MSM ever told them to believe! We are being deceived daily by our govt & MSM!",546,567,27,10/28/2010 14:49,5178,,FALSE,20295,en,FBI
7.97865E+17,S.F.,ProudOkie897,United States,FALSE,Left wants to control Twitter because this is how real grass roots nationalist communicate and share information.  I follow every MAGA conservative.,2260,4568,1,11/13/2016 18:13,4523,,FALSE,10248,en,FBI
9.26523E+17,IanMichaelBarnett,_Ian_Barnett_,"Yorba Linda, CA",FALSE,Husband. Father. Patriot. Politics. Off-road trucks. Camping. Hockey. Performance Plus Oil. Safety-Kleen. @performancePoil,59,195,0,11/3/2017 18:52,2270,,FALSE,1650,en,FBI
7.06157E+17,Han Fastolfe / NRA member,R_Daneel_0livaw,Aurora,FALSE,"Sharing news exposing the half-truth straw-man arguments of the deceitful media, the Orwellian Alinsky Progressives, & turncoat GOP",1819,1790,81,3/5/2016 16:37,12254,,FALSE,81503,en,FBI
