tweet_id,user_id,screen_name,text,time,Fake News
9.66E+17,2794184389,sample1_,"Where was David Hogg when the page was blank, he didn't notice the red flags or know how to report a threat? Where did he learn that at home?",2/19/2018 23:11,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,8.95E+17,john_stieglitz,Any questions now as to how low they will go? ,2/20/2018 19:48,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,8.15E+17,HUDAHAR2,"What you posit is the reason ths FBI is aware of so many mass casualty events, but seems to ""fail"" to take action. The have pulled that trick too many times for it to be believeable anymore. There just aren't that many coincidences possible.",2/20/2018 17:26,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,8.23E+17,americansparky,To try and take the attention from their lack of investigation after getting tips that could have prevented this http://massacre.Fire  them all and start over.,2/20/2018 16:25,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,9.09E+17,AlexLondonUK,"Manipulation, spin & corruption is all they know.",2/20/2018 14:08,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,8.30E+17,ilsadhinsley,Everyone says problems at FBI are only at the top. I disagree. I don't believe any agents can be trusted to do their job. Too many failures.,2/20/2018 13:55,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,2553755252,TonjandHaleg,This is too fantastic to be a coincidence.,2/20/2018 3:56,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,541198983,SERD1983,This tweet should go VIRAL!!!!!,2/20/2018 0:38,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,151284118,rockinrobyn59,Wow! His DAD is in the @FBI ??? The plot thickens. They picked out those kids 4 that interview pretty carefully didn't they?,2/20/2018 17:25,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,9.66E+17,EndofTimes27,"https://youtu.be/Sr1oyK5lvqQ?t=4m40s …

Hey so at this very moment you can see Emma Gonzaels or w.e. eyes twitch to the camera because she messed up the 'script'

""First thing""
*corrected and she looks at a producer*
'right now'
*producer probs tells her to repeat to cover*",2/20/2018 16:13,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,7.03E+17,lennypublic26,That’s what dirt bag progressive socialist do. Their surprisingly like ISIS recruiting youth to carry out their attacks on a free society. It’s certainly despicable and theirs no defense for it.,2/20/2018 2:12,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,1684178449,gbsamples,He will probably be lead the #Soros funded marches,2/19/2018 23:38,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,9.28E+17,YourAuntieMame,CRISIS ACTOR!! Hogg is outed!,2/20/2018 4:26,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,20631517,noyokono,"You’re a real piece of work, pal.",2/19/2018 23:16,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,8.05E+17,mwenger1993,I would like to know if he goes to Marjory Stoneman Douglas High School. I have a feeling he doesn't and just went there to grandstand.,2/20/2018 22:07,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,20241421,mikekivi,"That’s some sting, put your kid in front of a lunatic with an automatic weapon, assume he will survive to bring down POTUS. Think I’ll give the screenplay for that movie a miss as too far fetched!",2/20/2018 18:05,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,4727807677,DemiWuflower,Agree...,2/20/2018 4:26,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,1453418317,JoshNoneYaBiz,Red flag,2/20/2018 3:54,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,8.55E+17,ThoughtsNotBots,It only takes a few bucks folks. Crisis Actors take a group selfie just before the tears flow and the anti gun stories flood the media.,2/20/2018 2:14,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,9.28E+17,GWhizSmith,Isn't this a jihadi tactic?  They do the same thing with suicide bombers.,2/20/2018 1:29,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,2193119821,TonyKulesza,Its all about their upbringing. Not surprised he is a direct contribution from the lions of one of our FBI agents.,2/19/2018 23:38,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,3389835484,janel_savage,Debbie Wasserman Schultz,2/19/2018 23:27,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,1061687370,JensJenson1,"You're attacking a teenager who just went through a mass shooting, witnessing the slaughter of his schoolmates. That takes some kind of balls, man. Attacking a victim of a serious crime. Hell has a special level for you.",2/19/2018 22:57,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,7.16E+17,JenMax57,"Everything you've said is absolutely true, but these drills are planned long in advance. Ha! Right in the middle of writing this, Twitter checked my location. Stopped the tweet and made me verify location. Unbelievable! Anyway, drill is abt mental health laws",2/21/2018 2:10,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,1644555289,charliemac60,"Hitler used Children to spread his propaganda, So why wouldn’t the Left Communist? If you look back in History and what Hitler did, And what the Left is doing now, Its the same thing all over agin!",2/20/2018 14:21,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,625336683,mmlanz333,Soros actor too!,2/20/2018 20:23,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,8.23E+17,TNGradPa,"Soros, Democrats, Globalist, can't take over citizens if they are well armed.",2/20/2018 17:39,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,9.48E+17,ChristinaC40,This kid was a little too calm,2/20/2018 15:03,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,9.37E+17,MCBostonMAGA,And not Very Well I might add! He could not have been more obvious! Thank you’d Dad for us!,2/20/2018 4:44,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,2393465623,JoshDrake22,Poorly sourced and poorly written.,2/20/2018 0:52,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,8.41E+17,floridafriend33,"Not to offend, but no matter the situation, you dont demand a President to see you on your terms. This is what is wrong and makes shooters out of children. They need to learn we have to work to acheive. No one owes you anything, you win on your own and lose on your own",2/20/2018 0:39,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,57944186,rwwilmington,You should seek help.  Seriously attacking a high school kid.  What is your fucking problem.,2/19/2018 23:35,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,14823490,lamekuil,wow very brave of you to go after a kid whose friends were murdered in an act of terrorism. you are the lowest little worm,2/20/2018 0:54,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,66495289,reluctantzealot,"The child is a school shooting survivor. 

Republicans attacking the child is shameful.

#shameonyou",2/20/2018 0:52,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,4875896757,WinnaWinna2016,"I'd have to imagine after the 
Many recent Failure of the FBI to do anything for the last bunch of shooters it knew about, would be a great reason too",2/21/2018 14:42,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,7.54E+17,penniryn,He is a paid actor.,2/21/2018 8:13,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,34715057,SueCQ58,"Stop spreading blatant lies! #ParklandStudents are speaking out in their own, without help. Today’s young adults are intelligent articulate and aware of current events. They witnessed a horrific event and want to prevent it from happening again.",2/21/2018 3:36,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,353388367,Mannix1925,The left only cares about gun confiscation. They don’t care about saving lives.,2/21/2018 1:58,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,3031658439,Austinforkeep,I hope people aren’t ignorant enough to believe these kids are actors!!  They probably planned the entire mass shooting...? Huh?  Stop being ignorant.  These kids are smart and shouldn’t be bashed for doing what they feel is right.,2/21/2018 0:05,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,1837344762,Jajngn,"Police state red flag? That’s a lot of paranoia, someone ask The Mr.s Hogg (father and son)if this is coincidence.",2/20/2018 23:23,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,533014463,rtbeliever,Wow. It’s even worse than I dared to believe.,2/20/2018 17:37,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,7.74E+17,PetePerkins8,"They botched trying to the the election for killary, now,  this is plan B.",2/20/2018 17:29,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,8.32E+17,ta193919632009,#Stasi #Gestapo #KGB #FBI,2/20/2018 17:17,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,37440384,fREEXband,Reptilians walk among us and have infiltrated all levels of govt & law enforcement. This was a reptoid false flag to disarm us. Kid comes from a reptilian lineage. I’m only slightly joking here.,2/20/2018 14:58,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,63398970,kellert80,"So for me, a critical thinker, I ask “If this guy is so coached, was he even there? Did this even happen the way they say?” The elaborate hoax of sandy hook(tons of evidence if you look)shows how low evil will go. #FalseFlag",2/20/2018 14:05,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,3171598986,itsonfyre,Stinks of the far left and @CNN to high heaven.,2/20/2018 10:37,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,9.26E+17,US_Patriot_BN,"These Florida Shooting survivors are obviously being coached by the liberal-left media. Every person that is coaching these kids and politicizing them for their own agenda is just as sick as the Florida school shooter is.

#Sick #Sad #Shame #LiberalHate",2/20/2018 7:38,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,8.49E+17,JohnLEE79289477,Once the top dogs are out should be better.  At least for awhile,2/20/2018 4:21,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,759349158,CaptKevinB,It's called child abuse. Serious emotional injury.,2/20/2018 4:19,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,9.65E+17,RLC09486867,You should be ashamed of yourself.  Did you survive being shot at?  NO! So shut up.,2/20/2018 4:09,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,1909254804,KenDWebber,This is helpful knowledge... https://youtu.be/mVs9psi_G5k ,2/20/2018 3:56,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,8.46E+17,Susanwo61075281,I have not heard any empathy from him! His angry face & obvious agenda does not lead to solutions! Just telling me how to think! NO WAY LIBS,2/20/2018 3:30,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,2724583898,DFusit,@CNN this is your go to child right?,2/20/2018 1:59,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,9.61E+17,gino868621,The left doing dirty work again,2/20/2018 0:42,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,9.23E+17,GoldCovfefe,You’re a sick fuck,2/20/2018 0:10,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,15399274,TomWestLoop,You are disgusting.,2/19/2018 23:26,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,32319442,anastunya,Not the first time @FBI involved in using children!  #FollowTheWhiteRabbit,2/19/2018 23:23,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,2356356972,SenatorObvious,"It isn’t enough that a MAGA hat wearing shooter killed 17 kids, now the fascist right has to attack them further. You’re disgusting.",2/19/2018 23:15,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,8.65E+17,NedRyersonPunx,Oh BS.,2/19/2018 22:57,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,27616145,BottomFeederMus,so you are that petty to think this kid who survived this wouldnt feel this way?,2/20/2018 1:25,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.67E+17,701372542,TerryStAug,This has been debunked!,2/24/2018 15:29,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.67E+17,20871101,mike1962walsh,This is little Hogg. Daddy FBI is big Hogg!,2/24/2018 5:24,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.67E+17,1217014524,branan_edgens,So 17 kids are killed and your rage is directed at... one of the survivors? Just making sure I'm reading your statement correctly.,2/22/2018 14:54,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.67E+17,39119875,TFisherwa,"Dude, you need to get a grip",2/22/2018 5:02,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.67E+17,9.31E+17,RBerg08674810,What a sham. These people use tragedy to further their scams. Falsely claiming to be harmed and someone you are not for personal gain is FRAUD!!,2/22/2018 4:29,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.67E+17,1687118966,TobyResier,OUR?,2/22/2018 4:08,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.67E+17,102909501,mauigirl10,And this child is to young too realize he’s being used.  He looks like his always angry and have that hateful look. Sad,2/22/2018 3:44,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,625518704,SCNewsFan,Your crazy is making my head hurt. WTF.,2/22/2018 2:15,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,7.41E+17,wicketnatas,Notice he wasn’t invited to the Whitehouse!,2/22/2018 0:36,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,8.29E+17,markbaru1,Lucian isn't  the poor mans Milo anymore . He's the poor mans Alex Jones,2/21/2018 23:42,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,7.87E+17,Vickiwhatever,Listen to Jimmy Dore on a NSA whistleblower on corruption,2/21/2018 21:41,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,9.50E+17,UneducatedLoser,Why would the FBI not use it to save face after dropping the ball? These people are stupid.,2/21/2018 20:45,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,2875828868,CodyGilbert3,FBI screwed up. Kid is trying to deflect from FBI's multiple lapses.,2/21/2018 19:45,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,2170206188,KeithDB80,"Why would you invent this nutty conspiracy theory lie that just creates them being ""pawns"" instead of acting for themselves like real people? If everyone is a pawn, who are you a pawn to?",2/21/2018 19:14,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,8.30E+17,AndreaS37687,"VERY IMPORTANT VIDEO. Federal ""Drills"" on going at 911, Newtown, Texas, Fla., Las Vegas BEFORE the killings.  Pay attn to the details.  PAY ATTN
@tracybeanz @Thomas1774Paine @drawandstrike",2/21/2018 16:48,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,1235332752,HappyinaMini,"What a horrid, disgusting person you are, Lucian.",2/21/2018 16:38,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
9.66E+17,8.75E+17,_Dilios,Child??,2/21/2018 16:16,Why would the child of an FBI agent be used as a pawn for anti-Trump rhetoric and anti-gun legislation? Because the FBI is only looking to curb OUR Constitutional rights and INCREASE their power. We've seen their propaganda many times. Don't let them win.
